title,alternate_titles,region,country,publisher,developer,release_date,players,coop,genre,esrb_rating,description
"Disney's TaleSpin","","Other","United States of America","Sega of America, Inc.","Disney Software | 																Interactive Designs","1993-03-01","1","No","Action | Platform","E - Everyone","Soar into the wild blue yonder with Kit and Baloo, your madcap buddies. Scramble to win the world's zaniest flying contest ever, in Higher for Hire's famous flying machine, the Sea Duck. The prize: a lucrative air-transport contract and glory for all! Fly in the face of adversity as you compete against Shere Khan. Fend off lowdown high-altitude strikes by Air Pirate Don Karnage. This airborne bully will stop at nothing to see you fail! You've got non-stop ground action, too. Leap quagmires, ford rivers, and swing from vines through a treacherous jungle. So strap on your goggles, and hang on for dear life as you soar into the wildest adventure in aviation history!"
"Disney's The Jungle Book","","NTSC-U","United States of America","Virgin Interactive Entertainment, Inc.","Syrox Developments","1994-02-01","1","No","Platform","E - Everyone","Get down to the bare necessities of life... and escort Mowgli through the jungle to the safety of the human village. Fight the boggle-eyed snake, Kaa, and defeat Shere Khan the hungry tiger in this exciting adventure based on Disney's classic! It'll drive you ape crazy!"
"Doraemon Nora no Suke no Yabou","","Region Not Set","","Sega","Sega","1993-04-28","1","No","Action","","Doraemon Nora no Suke no Yabou (ドラえもん ノラのすけの野望) is an action game for the Sega Game Gear. It is based upon the 1979 Doraemon anime."
"Doraemon Waku Waku Pocket Paradise","","Region Not Set","","Sega","Sega","1996-04-26","2","No","Action","","Doraemon Waku Waku Pocket Paradise (ドラえもん ワクワクポケットパラダイス) is an action game for the Sega Game Gear. It is based upon the 1979 Doraemon anime series."
"Double Dragon","Double Dragon: The Revenge of Billy Lee","Region Not Set","","Virgin Interactive Entertainment, Inc.","Virgin Interactive Entertainment","1993-03-26","1","No","Fighting","E - Everyone","MESS WITH THE BEST DIE LIKE THE REST

That's the motto of the Dragon lords - the meanest. roughest street gang around. Brothers Billy and Jimmy lee Just found out the hard way that getting out of this gang is even tougher than getting in. Only one got out with his life. From sweeping side kicks to the dirtiest street fighting imaginable, you'll be up to your neck in martial arts action as you take on the role of Billy to avenge your brother's death.

Too bad for the Dragon Lords they taught you everything you know. Now it's time to show them they picked the wrong brother to mess with!"
"Dr. Franken","","Region Not Set","","Codemasters","Rage Software","1993-01-01","1","No","Action","","Dr. Franken is an action game developed for the Game Boy by Motivetime. Codemasters acquired a license to port the game to the Sega Mega Drive and Elite Systems were due to bring it to the Sega Game Gear, but neither version materialised.

A ""demo"" build of the Game Gear version has since been leaked online."
"Dr. Robotnik's Mean Bean Machine","","NTSC-U","United States of America","Sega of America, Inc.","Compile | 																Sega CS R&D 2","1993-12-24","2","Yes","Puzzle","E - Everyone","Dr. Robotnik's Mean Bean Machine is a 1993 Game Gear video game developed by Sega CS2 and Compile and released by Sega of America in the USA on December 24, 1993.

Evil Dr. Robotnik has invented a machine that turns good folks into rotten robots! In Mobius, the famous home of Sonic the Hedgehog, village bean folk are being rounded up and thrown into the Doctor's dungeons, there to await their turn in the steamer!"
"Dragon Crystal","","NTSC-U","United States of America","Sega","Sega","1991-04-01","1","No","Role-Playing","Not Rated","You're caught in a fantastic world of unearthly beauty and deadly demons. You'll pass through thirty worlds in search of the Magic Goblet. There's no way out of this musical nightmare...until you find it."
"Dragon: The Bruce Lee Story","","Region Not Set","","Acclaim Entertainment, Inc.","Virgin Interactive Entertainment","1993-08-20","1","No","Platform","","Enter the world of Dragon. A place where the martial arts legend Bruce Lee lived for 32 troublesome years. A place where you will encounter a multitude of the smartest and fiercest opponents ever to be seen in a GameGear beat-'em-up! At your disposal is a devastating array of fighting moves. You WILL need them..."
"Dropzone","Drop Zone","Region Not Set","","Codemasters","Codemasters","1994-01-01","1","No","Shooter","Not Rated","Dropzone is an Action game, developed and published by Codemasters, which was released in Europe in 1994."
"Dunk Kids","","Region Not Set","","Sega","Sega","1994-09-23","2","No","Sports","","Dunk Kids (ダンクキッズ) is a basketball game for the Sega Game Gear. It was only released in Japan."
"Dynamite Headdy","","NTSC-U","United States of America","Sega","Minato Giken","1994-09-04","1","No","Platform","E - Everyone","Hot-headed Headdy gets into some real head-banging to thwart the Dark Demon's devious deeds. This wacky headcase is up to his neck in surprises! Switch heads to match the job! Over 15 heads to choose from! Bash heavy objects with Slammer Head! Suck up foes with Vacuum Head! Stick it to your enemies with Spike Head! Headdy's spring-loaded head gets him where he's gotta go! Use it to swing over ledges, grab onto objects and shoot hoops in the basketball bonus round. Use your head to whiz through a radical variety of play! Action, shooting and strategy speed you on to a surprise ending!"
"Earthworm Jim","","NTSC","","Playmates Interactive Entertainment, Inc.","Eurocom Entertainment Software","1995-01-01","1","No","Action","Not Rated","Jim wasn't always a studly super-worm. He was once just a spineless, dirt eater with no real mission in life... Then a cosmic twist of fate placed him in control of an ultra-high-tech-indestructible-super-space-cyber-suit. Now Jim must make it to Princess-What's-Her-Name by staying clear of Psy-Crow, the intergalactic bounty hunter, until the final battle with Queen Slug-for-a-Butt."
"Ecco the Dolphin","","NTSC","","Sega of America, Inc.","Novotrade International","1993-11-01","1","No","Action | Adventure","E - Everyone","You are Ecco, a powerful young dolphin. A mysterious storm has swept your family from the sea. The search to find them will take you through vast underwater realms of treachery, beauty and adventure. Use your sonar to discover hidden caverns and unlock the secrets of crystal glyphs. Charge packs of bloodthirsty sharks. Dive deep... but don't linger too long, because you're a mammal and need air to breathe. In your quest, you'll discover that more than your family's safety is at stake. The fate of the whole world rests on your wits and fins. Explore giant levels of solving puzzles and fighting denizens of the sea. Knife through the waters, flip above the waves, with motions created from real dolphins."
"Ecco: The Tides of Time","","NTSC-U","United States of America","Sega of America, Inc.","Novotrade International","1994-11-01","1","No","Action | Adventure","E - Everyone","The evil Vortex has returned and Ecco faces a dangerous adventure. With help from the beautiful Trellia, guide Ecco through over 16 levels of aquatic action including amazing 3D scenes. See Ecco morph into a school of fish, jellyfish and even a seagull as you battle to level the tides of time!"
"Ernie Els Golf","","Region Not Set","","Codemasters","Codemasters","1994-01-01","4","No","Sports","","Ernie Els Golf is a golf game for the Sega Game Gear released exclusively in Europe."
"Eternal Legend","","Region Not Set","","Sega","JVM","1991-08-09","1","No","Role-Playing","","Eternal Legend: Eien no Densetsu (エターナルレジェンド 永遠の伝説?, ""Eternal Legend"")[1] is a Japan-exclusive Game Gear role-playing video game. While the ""Eternal Legend"" name was used in both game packaging and advertising materials, the subtitle ""Eien no Densetsu"" (永遠の伝説) was only used to advertise the game for the Japanese market."
"Evander Holyfield's 'Real Deal' Boxing","Evander Holyfield's Boxing","Region Not Set","","Sega","Acme Interactive","1992-10-29","2","No","Fighting | Sports","","Evander 'Real Deal' Holyfield's Boxing is a Sports game, developed by Novotrade and published by Sega, which was released in 1992."
"F-15 Strike Eagle","","Region Not Set","","MicroProse Software, Inc.","NMS Software","1993-01-01","","No","Flight Simulator","","Strap yourself into the cockpit of America's hottest jet - the F-15 Strike Eagle! With awesome maneuverability and firepower, the F-15 can take on any challenge, anywhere, against anyone! F-15 Strike Eagle is your chance to pilot the powerful jet on dangerous missions in the Persian Gulf. Try to destroy chemical warfare plants and lead an assault against the enemy. Lots of thrilling graphic adventures make the game constantly challenging, always new!"
"F1","","Region Not Set","","Domark Group Ltd.","Teque London","1993-06-01","2","No","Racing","","F1 is an Official Formula One Racing Game. It's also the fastest, most authentic, most thrilling Game Gear racing game yet. Battle it out on the real Formula One Circuits against the real teams and the real drivers of the FIA Formula One World Championship."
"F1 - World Championship Edition","","Region Not Set","","Domark Group Ltd.","Peakstar Software","1995-09-01","1","No","Racing","E - Everyone","F1: World Championship Edition is the sequel to F1. It was released for the Sega Mega Drive and Sega Game Gear in 1995. It was only released in Europe and Australia. Sega Master System and Mega-CD versions were once planned."
"Faceball 2000","","Region Not Set","","Riverhill Software Inc.","Xanth Software F/X","1993-12-17","2","No","Action","","Faceball 2000 (フェイスボール２０００) is a Sega Game Gear game developed by Xanth Software as a sequel to the Atari ST game, Midi Maze. The game is notable for being a first person shooter - a genre that is typically said to be too processor intensive for systems such as the Game Gear.

The game has the player walk around a 3D maze and shoot at floating happy faces.

The Game Gear version of the game was only released in Japan."
"Factory Panic","Ganbare Gorby | Ganbare Gorubī | がんばれゴルビー!","Region Not Set","","Sega","Biox","1991-01-01","1","No","Action","Not Rated","Sneak into the factories owned by a vicious tycoon and get the quality products to the people who rightfully deserve them!"
